category,label,bls_series,month,index_value
apparel,Apparel,CUUR0000SAA,2003-01,118.1
apparel,Apparel,CUUR0000SAA,2003-02,120.6
apparel,Apparel,CUUR0000SAA,2003-03,123.6
apparel,Apparel,CUUR0000SAA,2003-04,123.9
apparel,Apparel,CUUR0000SAA,2003-05,122.5
apparel,Apparel,CUUR0000SAA,2003-06,119.5
apparel,Apparel,CUUR0000SAA,2003-07,116.2
apparel,Apparel,CUUR0000SAA,2003-08,117.2
apparel,Apparel,CUUR0000SAA,2003-09,122
apparel,Apparel,CUUR0000SAA,2003-10,124.8
apparel,Apparel,CUUR0000SAA,2003-11,123.1
apparel,Apparel,CUUR0000SAA,2003-12,119
apparel,Apparel,CUUR0000SAA,2004-01,115.8
apparel,Apparel,CUUR0000SAA,2004-02,118.6
apparel,Apparel,CUUR0000SAA,2004-03,123.5
apparel,Apparel,CUUR0000SAA,2004-04,124.3
apparel,Apparel,CUUR0000SAA,2004-05,123.4
apparel,Apparel,CUUR0000SAA,2004-06,120.1
apparel,Apparel,CUUR0000SAA,2004-07,115.9
apparel,Apparel,CUUR0000SAA,2004-08,116.5
apparel,Apparel,CUUR0000SAA,2004-09,121.2
apparel,Apparel,CUUR0000SAA,2004-10,124.1
apparel,Apparel,CUUR0000SAA,2004-11,123
apparel,Apparel,CUUR0000SAA,2004-12,118.8
apparel,Apparel,CUUR0000SAA,2005-01,116.1
apparel,Apparel,CUUR0000SAA,2005-02,118.7
apparel,Apparel,CUUR0000SAA,2005-03,123.5
apparel,Apparel,CUUR0000SAA,2005-04,123.7
apparel,Apparel,CUUR0000SAA,2005-05,122.4
apparel,Apparel,CUUR0000SAA,2005-06,118.3
apparel,Apparel,CUUR0000SAA,2005-07,113.8
apparel,Apparel,CUUR0000SAA,2005-08,115.8
apparel,Apparel,CUUR0000SAA,2005-09,120.5
apparel,Apparel,CUUR0000SAA,2005-10,122.7
apparel,Apparel,CUUR0000SAA,2005-11,121.5
apparel,Apparel,CUUR0000SAA,2005-12,117.5
apparel,Apparel,CUUR0000SAA,2006-01,114.9
apparel,Apparel,CUUR0000SAA,2006-02,116.6
apparel,Apparel,CUUR0000SAA,2006-03,122
apparel,Apparel,CUUR0000SAA,2006-04,123.4
apparel,Apparel,CUUR0000SAA,2006-05,122.4
apparel,Apparel,CUUR0000SAA,2006-06,118.9
apparel,Apparel,CUUR0000SAA,2006-07,113.8
apparel,Apparel,CUUR0000SAA,2006-08,116.1
apparel,Apparel,CUUR0000SAA,2006-09,121.7
apparel,Apparel,CUUR0000SAA,2006-10,123.3
apparel,Apparel,CUUR0000SAA,2006-11,121.7
apparel,Apparel,CUUR0000SAA,2006-12,118.6
apparel,Apparel,CUUR0000SAA,2007-01,115.988
apparel,Apparel,CUUR0000SAA,2007-02,119.017
apparel,Apparel,CUUR0000SAA,2007-03,122.582
apparel,Apparel,CUUR0000SAA,2007-04,122.934
apparel,Apparel,CUUR0000SAA,2007-05,121.452
apparel,Apparel,CUUR0000SAA,2007-06,117.225
apparel,Apparel,CUUR0000SAA,2007-07,113.5
apparel,Apparel,CUUR0000SAA,2007-08,114.439
apparel,Apparel,CUUR0000SAA,2007-09,119.535
apparel,Apparel,CUUR0000SAA,2007-10,121.846
apparel,Apparel,CUUR0000SAA,2007-11,121.204
apparel,Apparel,CUUR0000SAA,2007-12,118.257
apparel,Apparel,CUUR0000SAA,2008-01,115.795
apparel,Apparel,CUUR0000SAA,2008-02,117.839
apparel,Apparel,CUUR0000SAA,2008-03,120.881
apparel,Apparel,CUUR0000SAA,2008-04,122.113
apparel,Apparel,CUUR0000SAA,2008-05,120.752
apparel,Apparel,CUUR0000SAA,2008-06,117.019
apparel,Apparel,CUUR0000SAA,2008-07,114.357
apparel,Apparel,CUUR0000SAA,2008-08,116.376
apparel,Apparel,CUUR0000SAA,2008-09,121.168
apparel,Apparel,CUUR0000SAA,2008-10,122.243
apparel,Apparel,CUUR0000SAA,2008-11,121.262
apparel,Apparel,CUUR0000SAA,2008-12,117.078
apparel,Apparel,CUUR0000SAA,2009-01,114.764
apparel,Apparel,CUUR0000SAA,2009-02,118.825
apparel,Apparel,CUUR0000SAA,2009-03,122.545
apparel,Apparel,CUUR0000SAA,2009-04,123.208
apparel,Apparel,CUUR0000SAA,2009-05,121.751
apparel,Apparel,CUUR0000SAA,2009-06,118.799
apparel,Apparel,CUUR0000SAA,2009-07,115.62
apparel,Apparel,CUUR0000SAA,2009-08,117.13
apparel,Apparel,CUUR0000SAA,2009-09,122.476
apparel,Apparel,CUUR0000SAA,2009-10,123.998
apparel,Apparel,CUUR0000SAA,2009-11,122.465
apparel,Apparel,CUUR0000SAA,2009-12,119.357
apparel,Apparel,CUUR0000SAA,2010-01,116.678
apparel,Apparel,CUUR0000SAA,2010-02,118.869
apparel,Apparel,CUUR0000SAA,2010-03,122.073
apparel,Apparel,CUUR0000SAA,2010-04,122.143
apparel,Apparel,CUUR0000SAA,2010-05,121.006
apparel,Apparel,CUUR0000SAA,2010-06,118.319
apparel,Apparel,CUUR0000SAA,2010-07,115.248
apparel,Apparel,CUUR0000SAA,2010-08,116.667
apparel,Apparel,CUUR0000SAA,2010-09,121.011
apparel,Apparel,CUUR0000SAA,2010-10,122.454
apparel,Apparel,CUUR0000SAA,2010-11,121.498
apparel,Apparel,CUUR0000SAA,2010-12,118.071
apparel,Apparel,CUUR0000SAA,2011-01,116.664
apparel,Apparel,CUUR0000SAA,2011-02,118.369
apparel,Apparel,CUUR0000SAA,2011-03,121.286
apparel,Apparel,CUUR0000SAA,2011-04,122.226
apparel,Apparel,CUUR0000SAA,2011-05,122.271
apparel,Apparel,CUUR0000SAA,2011-06,120.578
apparel,Apparel,CUUR0000SAA,2011-07,118.77
apparel,Apparel,CUUR0000SAA,2011-08,121.547
apparel,Apparel,CUUR0000SAA,2011-09,125.272
apparel,Apparel,CUUR0000SAA,2011-10,127.59
apparel,Apparel,CUUR0000SAA,2011-11,127.285
apparel,Apparel,CUUR0000SAA,2011-12,123.47
apparel,Apparel,CUUR0000SAA,2012-01,122.105
apparel,Apparel,CUUR0000SAA,2012-02,123.312
apparel,Apparel,CUUR0000SAA,2012-03,127.258
apparel,Apparel,CUUR0000SAA,2012-04,128.485
apparel,Apparel,CUUR0000SAA,2012-05,127.688
apparel,Apparel,CUUR0000SAA,2012-06,125.241
apparel,Apparel,CUUR0000SAA,2012-07,122.3
apparel,Apparel,CUUR0000SAA,2012-08,123.568
apparel,Apparel,CUUR0000SAA,2012-09,128.63
apparel,Apparel,CUUR0000SAA,2012-10,131.359
apparel,Apparel,CUUR0000SAA,2012-11,129.573
apparel,Apparel,CUUR0000SAA,2012-12,125.656
apparel,Apparel,CUUR0000SAA,2013-01,124.687
apparel,Apparel,CUUR0000SAA,2013-02,126.303
apparel,Apparel,CUUR0000SAA,2013-03,128.279
apparel,Apparel,CUUR0000SAA,2013-04,128.861
apparel,Apparel,CUUR0000SAA,2013-05,127.952
apparel,Apparel,CUUR0000SAA,2013-06,126.205
apparel,Apparel,CUUR0000SAA,2013-07,124.215
apparel,Apparel,CUUR0000SAA,2013-08,125.767
apparel,Apparel,CUUR0000SAA,2013-09,129.701
apparel,Apparel,CUUR0000SAA,2013-10,131.07
apparel,Apparel,CUUR0000SAA,2013-11,129.435
apparel,Apparel,CUUR0000SAA,2013-12,126.461
apparel,Apparel,CUUR0000SAA,2014-01,124.275
apparel,Apparel,CUUR0000SAA,2014-02,125.493
apparel,Apparel,CUUR0000SAA,2014-03,128.888
apparel,Apparel,CUUR0000SAA,2014-04,129.629
apparel,Apparel,CUUR0000SAA,2014-05,128.963
apparel,Apparel,CUUR0000SAA,2014-06,127.302
apparel,Apparel,CUUR0000SAA,2014-07,124.645
apparel,Apparel,CUUR0000SAA,2014-08,125.726
apparel,Apparel,CUUR0000SAA,2014-09,130.324
apparel,Apparel,CUUR0000SAA,2014-10,131.961
apparel,Apparel,CUUR0000SAA,2014-11,129.023
apparel,Apparel,CUUR0000SAA,2014-12,123.942
apparel,Apparel,CUUR0000SAA,2015-01,122.527
apparel,Apparel,CUUR0000SAA,2015-02,124.457
apparel,Apparel,CUUR0000SAA,2015-03,128.245
apparel,Apparel,CUUR0000SAA,2015-04,128.593
apparel,Apparel,CUUR0000SAA,2015-05,127.083
apparel,Apparel,CUUR0000SAA,2015-06,124.954
apparel,Apparel,CUUR0000SAA,2015-07,122.607
apparel,Apparel,CUUR0000SAA,2015-08,124.547
apparel,Apparel,CUUR0000SAA,2015-09,128.54
apparel,Apparel,CUUR0000SAA,2015-10,129.446
apparel,Apparel,CUUR0000SAA,2015-11,127.039
apparel,Apparel,CUUR0000SAA,2015-12,122.792
apparel,Apparel,CUUR0000SAA,2016-01,121.878
apparel,Apparel,CUUR0000SAA,2016-02,125.567
apparel,Apparel,CUUR0000SAA,2016-03,127.427
apparel,Apparel,CUUR0000SAA,2016-04,127.77
apparel,Apparel,CUUR0000SAA,2016-05,127.758
apparel,Apparel,CUUR0000SAA,2016-06,125.472
apparel,Apparel,CUUR0000SAA,2016-07,123.03
apparel,Apparel,CUUR0000SAA,2016-08,124.871
apparel,Apparel,CUUR0000SAA,2016-09,128.429
apparel,Apparel,CUUR0000SAA,2016-10,130.328
apparel,Apparel,CUUR0000SAA,2016-11,127.377
apparel,Apparel,CUUR0000SAA,2016-12,122.637
apparel,Apparel,CUUR0000SAA,2017-01,123.088
apparel,Apparel,CUUR0000SAA,2017-02,126.1
apparel,Apparel,CUUR0000SAA,2017-03,128.25
apparel,Apparel,CUUR0000SAA,2017-04,128.349
apparel,Apparel,CUUR0000SAA,2017-05,126.563
apparel,Apparel,CUUR0000SAA,2017-06,124.63
apparel,Apparel,CUUR0000SAA,2017-07,122.485
apparel,Apparel,CUUR0000SAA,2017-08,124.147
apparel,Apparel,CUUR0000SAA,2017-09,128.15
apparel,Apparel,CUUR0000SAA,2017-10,129.57
apparel,Apparel,CUUR0000SAA,2017-11,125.398
apparel,Apparel,CUUR0000SAA,2017-12,120.614
apparel,Apparel,CUUR0000SAA,2018-01,122.266
apparel,Apparel,CUUR0000SAA,2018-02,126.587
apparel,Apparel,CUUR0000SAA,2018-03,128.604
apparel,Apparel,CUUR0000SAA,2018-04,129.365
apparel,Apparel,CUUR0000SAA,2018-05,128.362
apparel,Apparel,CUUR0000SAA,2018-06,125.382
apparel,Apparel,CUUR0000SAA,2018-07,122.831
apparel,Apparel,CUUR0000SAA,2018-08,122.447
apparel,Apparel,CUUR0000SAA,2018-09,127.44
apparel,Apparel,CUUR0000SAA,2018-10,129.108
apparel,Apparel,CUUR0000SAA,2018-11,124.935
apparel,Apparel,CUUR0000SAA,2018-12,120.526
apparel,Apparel,CUUR0000SAA,2019-01,122.422
apparel,Apparel,CUUR0000SAA,2019-02,125.631
apparel,Apparel,CUUR0000SAA,2019-03,125.785
apparel,Apparel,CUUR0000SAA,2019-04,125.542
apparel,Apparel,CUUR0000SAA,2019-05,124.429
apparel,Apparel,CUUR0000SAA,2019-06,123.749
apparel,Apparel,CUUR0000SAA,2019-07,122.161
apparel,Apparel,CUUR0000SAA,2019-08,123.641
apparel,Apparel,CUUR0000SAA,2019-09,127.009
apparel,Apparel,CUUR0000SAA,2019-10,126.154
apparel,Apparel,CUUR0000SAA,2019-11,122.986
apparel,Apparel,CUUR0000SAA,2019-12,119.111
apparel,Apparel,CUUR0000SAA,2020-01,120.853
apparel,Apparel,CUUR0000SAA,2020-02,124.438
apparel,Apparel,CUUR0000SAA,2020-03,123.815
apparel,Apparel,CUUR0000SAA,2020-04,118.394
apparel,Apparel,CUUR0000SAA,2020-05,114.582
apparel,Apparel,CUUR0000SAA,2020-06,114.734
apparel,Apparel,CUUR0000SAA,2020-07,114.267
apparel,Apparel,CUUR0000SAA,2020-08,116.299
apparel,Apparel,CUUR0000SAA,2020-09,119.354
apparel,Apparel,CUUR0000SAA,2020-10,119.172
apparel,Apparel,CUUR0000SAA,2020-11,116.602
apparel,Apparel,CUUR0000SAA,2020-12,114.434
apparel,Apparel,CUUR0000SAA,2021-01,117.785
apparel,Apparel,CUUR0000SAA,2021-02,119.998
apparel,Apparel,CUUR0000SAA,2021-03,120.746
apparel,Apparel,CUUR0000SAA,2021-04,120.656
apparel,Apparel,CUUR0000SAA,2021-05,120.951
apparel,Apparel,CUUR0000SAA,2021-06,120.324
apparel,Apparel,CUUR0000SAA,2021-07,119.078
apparel,Apparel,CUUR0000SAA,2021-08,121.194
apparel,Apparel,CUUR0000SAA,2021-09,123.406
apparel,Apparel,CUUR0000SAA,2021-10,124.323
apparel,Apparel,CUUR0000SAA,2021-11,122.383
apparel,Apparel,CUUR0000SAA,2021-12,121.068
apparel,Apparel,CUUR0000SAA,2022-01,124.079
apparel,Apparel,CUUR0000SAA,2022-02,127.868
apparel,Apparel,CUUR0000SAA,2022-03,128.919
apparel,Apparel,CUUR0000SAA,2022-04,127.126
apparel,Apparel,CUUR0000SAA,2022-05,126.97
apparel,Apparel,CUUR0000SAA,2022-06,126.619
apparel,Apparel,CUUR0000SAA,2022-07,125.188
apparel,Apparel,CUUR0000SAA,2022-08,127.328
apparel,Apparel,CUUR0000SAA,2022-09,130.143
apparel,Apparel,CUUR0000SAA,2022-10,129.414
apparel,Apparel,CUUR0000SAA,2022-11,126.728
apparel,Apparel,CUUR0000SAA,2022-12,124.587
apparel,Apparel,CUUR0000SAA,2023-01,127.875
apparel,Apparel,CUUR0000SAA,2023-02,132.039
apparel,Apparel,CUUR0000SAA,2023-03,133.112
apparel,Apparel,CUUR0000SAA,2023-04,131.762
apparel,Apparel,CUUR0000SAA,2023-05,131.382
apparel,Apparel,CUUR0000SAA,2023-06,130.51
apparel,Apparel,CUUR0000SAA,2023-07,129.172
apparel,Apparel,CUUR0000SAA,2023-08,131.262
apparel,Apparel,CUUR0000SAA,2023-09,133.157
apparel,Apparel,CUUR0000SAA,2023-10,132.786
apparel,Apparel,CUUR0000SAA,2023-11,128.093
apparel,Apparel,CUUR0000SAA,2023-12,125.794
apparel,Apparel,CUUR0000SAA,2024-01,127.946
apparel,Apparel,CUUR0000SAA,2024-02,131.985
apparel,Apparel,CUUR0000SAA,2024-03,133.64
apparel,Apparel,CUUR0000SAA,2024-04,133.502
apparel,Apparel,CUUR0000SAA,2024-05,132.433
apparel,Apparel,CUUR0000SAA,2024-06,131.525
apparel,Apparel,CUUR0000SAA,2024-07,129.466
apparel,Apparel,CUUR0000SAA,2024-08,131.683
apparel,Apparel,CUUR0000SAA,2024-09,135.537
apparel,Apparel,CUUR0000SAA,2024-10,133.179
apparel,Apparel,CUUR0000SAA,2024-11,129.542
apparel,Apparel,CUUR0000SAA,2024-12,127.354
apparel,Apparel,CUUR0000SAA,2025-01,128.464
apparel,Apparel,CUUR0000SAA,2025-02,132.774
apparel,Apparel,CUUR0000SAA,2025-03,134.082
apparel,Apparel,CUUR0000SAA,2025-04,132.544
apparel,Apparel,CUUR0000SAA,2025-05,131.223
apparel,Apparel,CUUR0000SAA,2025-06,130.844
apparel,Apparel,CUUR0000SAA,2025-07,129.19
apparel,Apparel,CUUR0000SAA,2025-08,131.989
apparel,Apparel,CUUR0000SAA,2025-09,135.424
apparel,Apparel,CUUR0000SAA,2025-11,129.763
apparel,Apparel,CUUR0000SAA,2025-12,128.122
apparel,Apparel,CUUR0000SAA,2026-01,130.685
apparel,Apparel,CUUR0000SAA,2026-02,136.132
apparel,Apparel,CUUR0000SAA,2026-03,138.582
apparel,Apparel,CUUR0000SAA,2026-04,138.074
apparel,Apparel,CUUR0000SAA,2026-05,137.51
apparel,Apparel,CUUR0000SAA,2026-06,135.917
apparel,Apparel,CUUR0000SAA,2026-07,134.182
transportation,Transportation,CUUR0000SAT,1990-01,117.2
transportation,Transportation,CUUR0000SAT,1990-02,117.1
transportation,Transportation,CUUR0000SAT,1990-03,116.8
transportation,Transportation,CUUR0000SAT,1990-04,117.3
transportation,Transportation,CUUR0000SAT,1990-05,117.7
transportation,Transportation,CUUR0000SAT,1990-06,118.2
transportation,Transportation,CUUR0000SAT,1990-07,118.4
transportation,Transportation,CUUR0000SAT,1990-08,120.6
transportation,Transportation,CUUR0000SAT,1990-09,123
transportation,Transportation,CUUR0000SAT,1990-10,125.8
transportation,Transportation,CUUR0000SAT,1990-11,126.9
transportation,Transportation,CUUR0000SAT,1990-12,127.2
transportation,Transportation,CUUR0000SAT,1991-01,125.5
transportation,Transportation,CUUR0000SAT,1991-02,123.7
transportation,Transportation,CUUR0000SAT,1991-03,122.3
transportation,Transportation,CUUR0000SAT,1991-04,122.2
transportation,Transportation,CUUR0000SAT,1991-05,123.3
transportation,Transportation,CUUR0000SAT,1991-06,123.7
transportation,Transportation,CUUR0000SAT,1991-07,123.4
transportation,Transportation,CUUR0000SAT,1991-08,123.8
transportation,Transportation,CUUR0000SAT,1991-09,123.8
transportation,Transportation,CUUR0000SAT,1991-10,124
transportation,Transportation,CUUR0000SAT,1991-11,125
transportation,Transportation,CUUR0000SAT,1991-12,125.3
transportation,Transportation,CUUR0000SAT,1992-01,124.5
transportation,Transportation,CUUR0000SAT,1992-02,124.1
transportation,Transportation,CUUR0000SAT,1992-03,124.4
transportation,Transportation,CUUR0000SAT,1992-04,125.2
transportation,Transportation,CUUR0000SAT,1992-05,126.3
transportation,Transportation,CUUR0000SAT,1992-06,126.9
transportation,Transportation,CUUR0000SAT,1992-07,127.2
transportation,Transportation,CUUR0000SAT,1992-08,126.9
transportation,Transportation,CUUR0000SAT,1992-09,126.8
transportation,Transportation,CUUR0000SAT,1992-10,128
transportation,Transportation,CUUR0000SAT,1992-11,129.2
transportation,Transportation,CUUR0000SAT,1992-12,129
transportation,Transportation,CUUR0000SAT,1993-01,129.1
transportation,Transportation,CUUR0000SAT,1993-02,129.2
transportation,Transportation,CUUR0000SAT,1993-03,129
transportation,Transportation,CUUR0000SAT,1993-04,129.4
transportation,Transportation,CUUR0000SAT,1993-05,130.2
transportation,Transportation,CUUR0000SAT,1993-06,130.3
transportation,Transportation,CUUR0000SAT,1993-07,130.3
transportation,Transportation,CUUR0000SAT,1993-08,130.2
transportation,Transportation,CUUR0000SAT,1993-09,130.1
transportation,Transportation,CUUR0000SAT,1993-10,131.8
transportation,Transportation,CUUR0000SAT,1993-11,132.6
transportation,Transportation,CUUR0000SAT,1993-12,132.1
transportation,Transportation,CUUR0000SAT,1994-01,131.6
transportation,Transportation,CUUR0000SAT,1994-02,131.9
transportation,Transportation,CUUR0000SAT,1994-03,132.2
transportation,Transportation,CUUR0000SAT,1994-04,132.6
transportation,Transportation,CUUR0000SAT,1994-05,132.8
transportation,Transportation,CUUR0000SAT,1994-06,133.8
transportation,Transportation,CUUR0000SAT,1994-07,134.6
transportation,Transportation,CUUR0000SAT,1994-08,135.9
transportation,Transportation,CUUR0000SAT,1994-09,135.9
transportation,Transportation,CUUR0000SAT,1994-10,136.1
transportation,Transportation,CUUR0000SAT,1994-11,137.1
transportation,Transportation,CUUR0000SAT,1994-12,137.1
transportation,Transportation,CUUR0000SAT,1995-01,137.3
transportation,Transportation,CUUR0000SAT,1995-02,137.5
transportation,Transportation,CUUR0000SAT,1995-03,138
transportation,Transportation,CUUR0000SAT,1995-04,139.1
transportation,Transportation,CUUR0000SAT,1995-05,140.3
transportation,Transportation,CUUR0000SAT,1995-06,141.1
transportation,Transportation,CUUR0000SAT,1995-07,140.1
transportation,Transportation,CUUR0000SAT,1995-08,139.2
transportation,Transportation,CUUR0000SAT,1995-09,138.8
transportation,Transportation,CUUR0000SAT,1995-10,139.4
transportation,Transportation,CUUR0000SAT,1995-11,139.4
transportation,Transportation,CUUR0000SAT,1995-12,139.1
transportation,Transportation,CUUR0000SAT,1996-01,139.9
transportation,Transportation,CUUR0000SAT,1996-02,140.4
transportation,Transportation,CUUR0000SAT,1996-03,141.2
transportation,Transportation,CUUR0000SAT,1996-04,143.1
transportation,Transportation,CUUR0000SAT,1996-05,144.4
transportation,Transportation,CUUR0000SAT,1996-06,144
transportation,Transportation,CUUR0000SAT,1996-07,143.5
transportation,Transportation,CUUR0000SAT,1996-08,142.8
transportation,Transportation,CUUR0000SAT,1996-09,143.2
transportation,Transportation,CUUR0000SAT,1996-10,143.9
transportation,Transportation,CUUR0000SAT,1996-11,144.8
transportation,Transportation,CUUR0000SAT,1996-12,145.2
transportation,Transportation,CUUR0000SAT,1997-01,145
transportation,Transportation,CUUR0000SAT,1997-02,144.8
transportation,Transportation,CUUR0000SAT,1997-03,144.9
transportation,Transportation,CUUR0000SAT,1997-04,144.8
transportation,Transportation,CUUR0000SAT,1997-05,144.4
transportation,Transportation,CUUR0000SAT,1997-06,144
transportation,Transportation,CUUR0000SAT,1997-07,143.7
transportation,Transportation,CUUR0000SAT,1997-08,143.8
transportation,Transportation,CUUR0000SAT,1997-09,144.3
transportation,Transportation,CUUR0000SAT,1997-10,144.5
transportation,Transportation,CUUR0000SAT,1997-11,143.9
transportation,Transportation,CUUR0000SAT,1997-12,143.2
transportation,Transportation,CUUR0000SAT,1998-01,142.7
transportation,Transportation,CUUR0000SAT,1998-02,142.1
transportation,Transportation,CUUR0000SAT,1998-03,141.4
transportation,Transportation,CUUR0000SAT,1998-04,141.5
transportation,Transportation,CUUR0000SAT,1998-05,142
transportation,Transportation,CUUR0000SAT,1998-06,141.7
transportation,Transportation,CUUR0000SAT,1998-07,141.8
transportation,Transportation,CUUR0000SAT,1998-08,141.2
transportation,Transportation,CUUR0000SAT,1998-09,140.7
transportation,Transportation,CUUR0000SAT,1998-10,141.3
transportation,Transportation,CUUR0000SAT,1998-11,141.5
transportation,Transportation,CUUR0000SAT,1998-12,140.7
transportation,Transportation,CUUR0000SAT,1999-01,140.4
transportation,Transportation,CUUR0000SAT,1999-02,139.8
transportation,Transportation,CUUR0000SAT,1999-03,140.6
transportation,Transportation,CUUR0000SAT,1999-04,144.3
transportation,Transportation,CUUR0000SAT,1999-05,144.2
transportation,Transportation,CUUR0000SAT,1999-06,143.4
transportation,Transportation,CUUR0000SAT,1999-07,144.7
transportation,Transportation,CUUR0000SAT,1999-08,145.7
transportation,Transportation,CUUR0000SAT,1999-09,146.5
transportation,Transportation,CUUR0000SAT,1999-10,147.3
transportation,Transportation,CUUR0000SAT,1999-11,147.6
transportation,Transportation,CUUR0000SAT,1999-12,148.3
transportation,Transportation,CUUR0000SAT,2000-01,148.3
transportation,Transportation,CUUR0000SAT,2000-02,149.7
transportation,Transportation,CUUR0000SAT,2000-03,153.4
transportation,Transportation,CUUR0000SAT,2000-04,152.9
transportation,Transportation,CUUR0000SAT,2000-05,153.1
transportation,Transportation,CUUR0000SAT,2000-06,155.7
transportation,Transportation,CUUR0000SAT,2000-07,155
transportation,Transportation,CUUR0000SAT,2000-08,153.2
transportation,Transportation,CUUR0000SAT,2000-09,154.7
transportation,Transportation,CUUR0000SAT,2000-10,154.4
transportation,Transportation,CUUR0000SAT,2000-11,155.2
transportation,Transportation,CUUR0000SAT,2000-12,154.4
transportation,Transportation,CUUR0000SAT,2001-01,154.4
transportation,Transportation,CUUR0000SAT,2001-02,154.9
transportation,Transportation,CUUR0000SAT,2001-03,153.9
transportation,Transportation,CUUR0000SAT,2001-04,156.1
transportation,Transportation,CUUR0000SAT,2001-05,159.2
transportation,Transportation,CUUR0000SAT,2001-06,158.3
transportation,Transportation,CUUR0000SAT,2001-07,154.4
transportation,Transportation,CUUR0000SAT,2001-08,153.3
transportation,Transportation,CUUR0000SAT,2001-09,155.5
transportation,Transportation,CUUR0000SAT,2001-10,152.3
transportation,Transportation,CUUR0000SAT,2001-11,150.2
transportation,Transportation,CUUR0000SAT,2001-12,148.5
transportation,Transportation,CUUR0000SAT,2002-01,148.6
transportation,Transportation,CUUR0000SAT,2002-02,148.4
transportation,Transportation,CUUR0000SAT,2002-03,150.5
transportation,Transportation,CUUR0000SAT,2002-04,153.7
transportation,Transportation,CUUR0000SAT,2002-05,153.8
transportation,Transportation,CUUR0000SAT,2002-06,153.4
transportation,Transportation,CUUR0000SAT,2002-07,153.7
transportation,Transportation,CUUR0000SAT,2002-08,153.9
transportation,Transportation,CUUR0000SAT,2002-09,154
transportation,Transportation,CUUR0000SAT,2002-10,154.9
transportation,Transportation,CUUR0000SAT,2002-11,155.2
transportation,Transportation,CUUR0000SAT,2002-12,154.2
transportation,Transportation,CUUR0000SAT,2003-01,155.5
transportation,Transportation,CUUR0000SAT,2003-02,158.9
transportation,Transportation,CUUR0000SAT,2003-03,161
transportation,Transportation,CUUR0000SAT,2003-04,159.3
transportation,Transportation,CUUR0000SAT,2003-05,157.2
transportation,Transportation,CUUR0000SAT,2003-06,156.8
transportation,Transportation,CUUR0000SAT,2003-07,156.8
transportation,Transportation,CUUR0000SAT,2003-08,158.3
transportation,Transportation,CUUR0000SAT,2003-09,159.4
transportation,Transportation,CUUR0000SAT,2003-10,157.1
transportation,Transportation,CUUR0000SAT,2003-11,155.7
transportation,Transportation,CUUR0000SAT,2003-12,154.7
transportation,Transportation,CUUR0000SAT,2004-01,157
transportation,Transportation,CUUR0000SAT,2004-02,158.8
transportation,Transportation,CUUR0000SAT,2004-03,160.5
transportation,Transportation,CUUR0000SAT,2004-04,161.8
transportation,Transportation,CUUR0000SAT,2004-05,165.2
transportation,Transportation,CUUR0000SAT,2004-06,165.7
transportation,Transportation,CUUR0000SAT,2004-07,164
transportation,Transportation,CUUR0000SAT,2004-08,162.9
transportation,Transportation,CUUR0000SAT,2004-09,162.9
transportation,Transportation,CUUR0000SAT,2004-10,166.4
transportation,Transportation,CUUR0000SAT,2004-11,167.2
transportation,Transportation,CUUR0000SAT,2004-12,164.8
transportation,Transportation,CUUR0000SAT,2005-01,164
transportation,Transportation,CUUR0000SAT,2005-02,166.1
transportation,Transportation,CUUR0000SAT,2005-03,168.8
transportation,Transportation,CUUR0000SAT,2005-04,173.2
transportation,Transportation,CUUR0000SAT,2005-05,172.1
transportation,Transportation,CUUR0000SAT,2005-06,171.8
transportation,Transportation,CUUR0000SAT,2005-07,174.4
transportation,Transportation,CUUR0000SAT,2005-08,177.7
transportation,Transportation,CUUR0000SAT,2005-09,186.5
transportation,Transportation,CUUR0000SAT,2005-10,184
transportation,Transportation,CUUR0000SAT,2005-11,175.6
transportation,Transportation,CUUR0000SAT,2005-12,172.7
transportation,Transportation,CUUR0000SAT,2006-01,175.9
transportation,Transportation,CUUR0000SAT,2006-02,175.8
transportation,Transportation,CUUR0000SAT,2006-03,177.4
transportation,Transportation,CUUR0000SAT,2006-04,184.1
transportation,Transportation,CUUR0000SAT,2006-05,187.6
transportation,Transportation,CUUR0000SAT,2006-06,187.3
transportation,Transportation,CUUR0000SAT,2006-07,189
transportation,Transportation,CUUR0000SAT,2006-08,188.5
transportation,Transportation,CUUR0000SAT,2006-09,180.6
transportation,Transportation,CUUR0000SAT,2006-10,174.8
transportation,Transportation,CUUR0000SAT,2006-11,173.9
transportation,Transportation,CUUR0000SAT,2006-12,175.4
transportation,Transportation,CUUR0000SAT,2007-01,174.463
transportation,Transportation,CUUR0000SAT,2007-02,174.799
transportation,Transportation,CUUR0000SAT,2007-03,180.346
transportation,Transportation,CUUR0000SAT,2007-04,185.231
transportation,Transportation,CUUR0000SAT,2007-05,189.961
transportation,Transportation,CUUR0000SAT,2007-06,189.064
transportation,Transportation,CUUR0000SAT,2007-07,187.69
transportation,Transportation,CUUR0000SAT,2007-08,184.48
transportation,Transportation,CUUR0000SAT,2007-09,184.532
transportation,Transportation,CUUR0000SAT,2007-10,184.952
transportation,Transportation,CUUR0000SAT,2007-11,190.677
transportation,Transportation,CUUR0000SAT,2007-12,189.984
transportation,Transportation,CUUR0000SAT,2008-01,190.839
transportation,Transportation,CUUR0000SAT,2008-02,190.52
transportation,Transportation,CUUR0000SAT,2008-03,195.189
